74177736004,3,1,1,"{""0"": [[212, 139, 463, 486]]}"
51044335932,-1,-1,-1,{}
97821382090,3,1,5,"{""0"": [[195, 102, 379, 273]]}"
60133058556,-1,-1,-1,{}
95829014472,4,0,3,"{""0"": [[95, 163, 183, 243], [321, 73, 401, 162]]}"
52370878726,-1,-1,-1,{}
74997847532,4,1,1,"{""0"": [[242, 116, 428, 351]]}"
73141884509,4,1,5,"{""0"": [[140, 15, 442, 414]]}"
70303560269,3,1,4,"{""0"": [[159, 125, 440, 609]]}"
100634662852,4,1,2,"{""0"": [[40, 13, 84, 72]]}"
55201550526,-1,-1,-1,{}
88140346996,4,1,2,"{""0"": [[267, 207, 304, 268]]}"
75002190396,3,1,1,"{""0"": [[352, 168, 488, 335]]}"
96361014560,-1,-1,-1,{}
94378559166,-1,-1,-1,{}
67021777575,-1,-1,-1,{}
97771624519,4,1,1,"{""0"": [[299, 167, 345, 225]]}"
99505203543,-1,-1,-1,{}
70367727198,2,1,3,"{""0"": [[367, 323, 450, 435]]}"
96152371571,3,1,2,"{""0"": [[113, 84, 456, 541]]}"
84727164744,0,0,1,"{""0"": [[191, 108, 442, 430]]}"
62636930208,3,1,5,"{""0"": [[241, 173, 331, 291]]}"
94186212769,4,1,2,"{""0"": [[199, 39, 262, 129]]}"
67627263567,-1,-1,-1,{}
71358906083,-1,-1,-1,{}
75949471486,1,0,3,"{""0"": [[269, 254, 476, 493]]}"
74896057994,-1,-1,-1,{}
51844414447,1,0,1,"{""0"": [[218, 114, 439, 339]]}"
95043671739,3,0,3,"{""0"": [[205, 64, 448, 380]]}"
98538705467,-1,-1,-1,{}
68009530962,3,0,1,"{""0"": [[94, 0, 323, 281]]}"
83896525062,-1,-1,-1,{}
93475891626,-1,-1,-1,{}
72740627307,4,1,1,"{""0"": [[265, 36, 367, 185]]}"
96830817138,2,1,1,"{""0"": [[52, 32, 117, 99]]}"
58666377802,-1,-1,-1,{}
99615698629,3,1,1,"{""0"": [[141, 150, 472, 592]]}"
97562374750,-1,-1,-1,{}
71217902064,-1,-1,-1,{}
62367223946,-1,-1,-1,{}
68115775161,4,1,5,"{""0"": [[305, 87, 346, 146]]}"
94907758893,-1,-1,-1,{}
70325440061,-1,-1,-1,{}
62082047613,-1,-1,-1,{}
98877933517,-1,-1,-1,{}
76708121094,4,1,4,"{""0"": [[279, 66, 384, 208]]}"
61204729091,3,1,1,"{""0"": [[248, 223, 460, 491]]}"
68175767825,-1,-1,-1,{}
96813189183,-1,-1,-1,{}
71698548185,4,1,2,"{""0"": [[86, 84, 357, 427]]}"
92168335675,-1,-1,-1,{}
93468075317,1,0,1,"{""0"": [[12, 43, 207, 443]]}"
58899702604,1,1,3,"{""0"": [[315, 173, 445, 380]]}"
76716547162,1,1,4,"{""0"": [[344, 90, 515, 266]]}"
61837422406,3,1,4,"{""0"": [[0, 4, 233, 363]]}"
91660689489,-1,-1,-1,{}
93125333517,-1,-1,-1,{}
60172309028,3,1,2,"{""0"": [[294, 63, 350, 142]]}"
96029254854,-1,-1,-1,{}
96713920189,-1,-1,-1,{}
85636386379,-1,-1,-1,{}
95901456105,0,1,1,"{""0"": [[255, 63, 360, 193]]}"
86011210410,-1,-1,-1,{}
69784966575,4,1,4,"{""0"": [[79, 90, 269, 351]]}"
63159208434,4,1,2,"{""0"": [[192, 120, 440, 519]]}"
99229057316,-1,-1,-1,{}
95832378716,-1,-1,-1,{}
96366647180,-1,-1,-1,{}
88483707590,2,1,1,"{""0"": [[95, 64, 522, 589]]}"
75350857954,-1,-1,-1,{}
72715139518,-1,-1,-1,{}
84781011348,-1,-1,-1,{}
96979731069,3,1,1,"{""0"": [[224, 114, 309, 239]]}"
65505476972,1,0,3,"{""0"": [[296, 177, 518, 345]]}"
59805193648,-1,-1,-1,{}
100500781145,-1,-1,-1,{}
98883372313,-1,-1,-1,{}
100954820607,4,1,5,"{""0"": [[279, 95, 319, 145]]}"
78310907452,2,1,1,"{""0"": [[77, 42, 203, 215]]}"
76816339438,4,1,1,"{""0"": [[182, 128, 427, 421]]}"
74847608402,-1,-1,-1,{}
99315069683,2,1,4,"{""0"": [[54, 16, 147, 120]]}"
76092513568,2,1,1,"{""0"": [[200, 125, 474, 513]]}"
95558451695,3,1,1,"{""0"": [[246, 165, 451, 437]]}"
3273450413,3,0,1,"{""0"": [[248, 226, 349, 356]]}"
71137978802,3,1,1,"{""0"": [[107, 126, 557, 625]]}"
99231282348,-1,-1,-1,{}
67557348401,-1,-1,-1,{}
81342787751,4,1,2,"{""0"": [[284, 167, 424, 441]]}"
52738595781,2,0,3,"{""0"": [[243, 60, 468, 374]]}"
83984873083,1,1,1,"{""0"": [[12, 87, 94, 245]]}"
86186296448,4,0,3,"{""0"": [[251, 24, 424, 214]]}"
96342508878,3,0,1,"{""0"": [[229, 105, 416, 368]]}"
100598187601,2,1,4,"{""0"": [[260, 23, 381, 193]]}"
75490688343,-1,-1,-1,{}
76747098837,-1,-1,-1,{}
97655638198,-1,-1,-1,{}
73226272637,2,1,3,"{""0"": [[181, 214, 440, 554]]}"
71313913669,3,1,3,"{""0"": [[180, 152, 229, 210]]}"
96646041565,-1,-1,-1,{}
100597091209,4,1,5,"{""0"": [[182, 130, 482, 543]]}"
97733177429,1,1,1,"{""0"": [[268, 30, 348, 145]]}"
98155136246,-1,-1,-1,{}
98883161703,2,1,1,"{""0"": [[166, 168, 380, 442]]}"
95662789012,2,0,1,"{""0"": [[89, 34, 128, 83]]}"
51091892775,-1,-1,-1,{}
59097176990,2,1,1,"{""0"": [[298, 140, 408, 278]]}"
70660881434,-1,-1,-1,{}
91800073214,4,1,2,"{""0"": [[216, 156, 264, 223]]}"
62217863664,3,0,2,"{""0"": [[227, 76, 271, 145]]}"
50719522436,-1,-1,-1,{}
95532586111,3,1,1,"{""0"": [[176, 53, 396, 352]]}"
92901014218,1,1,1,"{""0"": [[166, 185, 410, 447]]}"
74095205163,-1,-1,-1,{}
97318244218,-1,-1,-1,{}
68135952979,-1,-1,-1,{}
53503802791,-1,-1,-1,{}
94052298751,3,0,1,"{""0"": [[103, 53, 192, 214]]}"
101565156197,-1,-1,-1,{}
93898056438,-1,-1,-1,{}
58613159929,-1,-1,-1,{}
72711990422,-1,-1,-1,{}
91686838698,-1,-1,-1,{}
98638800690,0,0,1,"{""0"": [[153, 86, 485, 360]]}"
93172004352,4,1,2,"{""0"": [[177, 81, 548, 531]]}"
59831206480,-1,-1,-1,{}
98941079127,-1,-1,-1,{}
101396211714,3,1,1,"{""0"": [[168, 83, 441, 485]]}"
93763435103,3,0,2,"{""0"": [[454, 118, 496, 196], [227, 141, 292, 215]]}"
80521434092,-1,-1,-1,{}
94018114813,4,1,5,"{""0"": [[147, 146, 389, 453]]}"
63229918451,1,1,1,"{""0"": [[234, 70, 370, 243], [544, 131, 593, 185]]}"
78206144822,2,1,1,"{""0"": [[318, 184, 401, 328]]}"
53454363424,1,0,1,"{""0"": [[252, 161, 368, 293], [1, 199, 89, 330]]}"
11252664172,3,1,5,"{""0"": [[160, 137, 383, 433]]}"
98060201064,4,0,3,"{""0"": [[137, 6, 200, 80], [306, 2, 366, 38]]}"
85668875011,-1,-1,-1,{}
62910846774,3,1,5,"{""0"": [[162, 122, 441, 522]]}"
72555303652,-1,-1,-1,{}
61759943892,-1,-1,-1,{}
100154400791,-1,-1,-1,{}
67826976789,4,0,2,"{""0"": [[135, 69, 274, 284]]}"
84904009687,4,1,1,"{""0"": [[308, 91, 355, 152]]}"
95106793725,-1,-1,-1,{}
80799556770,2,1,1,"{""0"": [[232, 162, 383, 355]]}"
95169655140,-1,-1,-1,{}
69084897520,3,1,1,"{""0"": [[193, 87, 480, 477]]}"
86575087028,-1,-1,-1,{}
96025896488,4,0,2,"{""0"": [[219, 269, 245, 296]]}"
75352930886,-1,-1,-1,{}
97242938156,-1,-1,-1,{}
91581721906,3,1,3,"{""0"": [[55, 4, 592, 639]]}"
70178351296,4,1,1,"{""0"": [[229, 145, 466, 470]]}"
100063613662,4,1,1,"{""0"": [[364, 26, 447, 108]]}"
101246756057,-1,-1,-1,{}
69768864371,-1,-1,-1,{}
87344514492,1,1,3,"{""0"": [[0, 86, 274, 559]]}"
96115720495,3,0,4,"{""0"": [[262, 8, 640, 512]]}"
72464943915,-1,-1,-1,{}
86647230495,1,0,1,"{""0"": [[342, 69, 622, 547], [66, 155, 314, 447]]}"
99147303282,2,1,1,"{""0"": [[207, 129, 471, 460]]}"
97984983283,4,1,1,"{""0"": [[164, 290, 294, 445], [318, 119, 528, 389], [81, 174, 199, 307]]}"
88611013938,3,0,2,"{""0"": [[253, 115, 380, 311]]}"
82851615161,1,1,1,"{""0"": [[231, 92, 345, 226]]}"
92476382677,-1,-1,-1,{}
63185553269,-1,-1,-1,{}
93159340240,-1,-1,-1,{}
101128552540,-1,-1,-1,{}
53223324232,-1,-1,-1,{}
96897397715,-1,-1,-1,{}
53481490838,-1,-1,-1,{}
99950749310,1,0,3,"{""0"": [[8, 0, 75, 120]]}"
93095893457,-1,-1,-1,{}
71697491682,-1,-1,-1,{}
70967919989,2,1,1,"{""0"": [[240, 103, 296, 186]]}"
93455233856,-1,-1,-1,{}
97841176606,4,1,2,"{""0"": [[144, 19, 322, 239]]}"
80792843114,4,1,2,"{""0"": [[78, 49, 140, 121]]}"
88224638159,4,1,5,"{""0"": [[187, 90, 375, 314]]}"
86922513989,3,1,5,"{""0"": [[182, 70, 483, 492]]}"
55021162266,4,1,2,"{""0"": [[222, 160, 261, 215]]}"
59373454125,4,1,1,"{""0"": [[456, 35, 520, 121]]}"
97515419341,3,1,1,"{""0"": [[53, 25, 96, 82]]}"
93341111280,-1,-1,-1,{}
83072781606,-1,-1,-1,{}
51193074672,-1,-1,-1,{}
83621439539,-1,-1,-1,{}
80174449046,-1,-1,-1,{}
96493066860,-1,-1,-1,{}
100199632977,-1,-1,-1,{}
64262028797,-1,-1,-1,{}
20199025382,-1,-1,-1,{}
63374382384,2,0,1,"{""0"": [[309, 56, 564, 398]]}"
100710892043,1,0,1,"{""0"": [[136, 88, 384, 435]]}"
82451707159,3,0,4,"{""0"": [[67, 3, 274, 241]]}"
72258303969,3,0,1,"{""0"": [[20, 260, 96, 358], [432, 349, 493, 450]]}"
92559198373,2,0,1,"{""0"": [[120, 24, 453, 431]]}"
62515476056,-1,-1,-1,{}
96720313934,3,1,1,"{""0"": [[257, 26, 316, 104]]}"
73687377802,-1,-1,-1,{}
69262200324,-1,-1,-1,{}
69396875503,2,1,1,"{""0"": [[270, 120, 542, 550]]}"
53226202366,-1,-1,-1,{}
84873329670,1,0,1,"{""0"": [[179, 94, 456, 446]]}"
91903617569,-1,-1,-1,{}
95064381525,2,1,1,"{""0"": [[199, 76, 510, 565]]}"
97278026967,3,1,5,"{""0"": [[190, 54, 455, 474]]}"
100511976224,3,1,2,"{""0"": [[74, 15, 105, 54]]}"
66904527100,3,1,1,"{""0"": [[275, 27, 340, 114]]}"
79766972895,-1,-1,-1,{}
52593003412,-1,-1,-1,{}
94101068145,-1,-1,-1,{}
72845399181,4,1,2,"{""0"": [[66, 117, 307, 334]]}"
4588576037,4,1,1,"{""0"": [[14, 113, 626, 615]]}"
101169879658,-1,-1,-1,{}
75711658180,3,0,5,"{""0"": [[127, 67, 377, 428]]}"
58689590678,-1,-1,-1,{}
71036044977,-1,-1,-1,{}
86329277284,2,1,1,"{""0"": [[115, 103, 401, 520]]}"
67465737540,3,1,2,"{""0"": [[221, 40, 358, 264]]}"
95496197258,2,1,1,"{""0"": [[219, 84, 525, 331]]}"
52519382475,4,1,5,"{""0"": [[265, 125, 448, 402]]}"
63226051668,4,1,1,"{""0"": [[182, 137, 340, 338]]}"
98407920202,4,1,4,"{""0"": [[94, 264, 347, 547]]}"
95468413352,-1,-1,-1,{}
99952809633,-1,-1,-1,{}
100156361087,2,1,1,"{""0"": [[254, 100, 395, 287], [71, 249, 245, 468], [419, 254, 440, 278]]}"
84932468083,4,1,2,"{""0"": [[244, 138, 306, 227]]}"
100468430133,-1,-1,-1,{}
76473660759,-1,-1,-1,{}
61693736879,2,1,1,"{""0"": [[483, 88, 640, 428]]}"
56623525259,1,0,2,"{""0"": [[233, 142, 387, 309]]}"
97012017072,-1,-1,-1,{}
70185525881,-1,-1,-1,{}
72695606145,3,0,3,"{""0"": [[312, 34, 634, 309]]}"
101531413751,-1,-1,-1,{}
99838172334,3,1,0,"{""0"": [[300, 96, 467, 371]]}"
52872024598,2,1,1,"{""0"": [[242, 127, 457, 395]]}"
98579964536,-1,-1,-1,{}
74865670684,-1,-1,-1,{}
98291923590,-1,-1,-1,{}
96346684532,1,1,3,"{""0"": [[40, 5, 63, 33]]}"
97737595255,-1,-1,-1,{}
91948682809,-1,-1,-1,{}
50880456930,-1,-1,-1,{}
93499625766,-1,-1,-1,{}
99734641262,4,1,2,"{""0"": [[328, 179, 382, 234]]}"
95952307859,-1,-1,-1,{}
70419768335,3,0,5,"{""0"": [[326, 100, 437, 256]]}"
68705811823,4,1,1,"{""0"": [[248, 177, 285, 221]]}"
84567330115,3,1,1,"{""0"": [[221, 88, 374, 271]]}"
93947313510,4,0,4,"{""0"": [[240, 108, 336, 244]]}"
52888922089,4,1,2,"{""0"": [[198, 259, 420, 493]]}"
10639165181,-1,-1,-1,{}
95276959087,-1,-1,-1,{}
52180545197,-1,-1,-1,{}
99285015995,-1,-1,-1,{}
100373525353,-1,-1,-1,{}
81255382972,1,1,1,"{""0"": [[201, 107, 423, 400]]}"
97225705111,2,1,1,"{""0"": [[170, 132, 455, 586]]}"
97229598348,3,0,5,"{""0"": [[88, 19, 239, 148]]}"
65495464411,4,1,2,"{""0"": [[163, 120, 258, 238]]}"
87078891731,-1,-1,-1,{}
64060099343,4,1,2,"{""0"": [[234, 136, 464, 468]]}"
101019902263,2,1,1,"{""0"": [[216, 130, 461, 469]]}"
52817722949,1,1,1,"{""0"": [[203, 86, 406, 375]]}"
67996868498,4,0,3,"{""0"": [[324, 153, 389, 223]]}"
67283228350,-1,-1,-1,{}
75295951287,-1,-1,-1,{}
72171300157,-1,-1,-1,{}
84783857522,1,1,1,"{""0"": [[25, 32, 398, 533]]}"
96889470869,4,1,1,"{""0"": [[202, 210, 454, 502]]}"
69940475537,-1,-1,-1,{}
97136397993,-1,-1,-1,{}
83583671498,-1,-1,-1,{}
86851279356,2,0,1,"{""0"": [[157, 84, 290, 257]]}"
65865527257,4,1,2,"{""0"": [[217, 141, 291, 233]]}"
94470593988,-1,-1,-1,{}
66710422921,-1,-1,-1,{}
101130060002,3,1,1,"{""0"": [[229, 48, 483, 389]]}"
87766677445,-1,-1,-1,{}
73790346020,3,1,1,"{""0"": [[75, 71, 292, 356]]}"
98582774339,-1,-1,-1,{}
85783360533,-1,-1,-1,{}
69781082704,-1,-1,-1,{}
93475776936,3,0,2,"{""0"": [[286, 183, 344, 253]]}"
67695240501,2,0,2,"{""0"": [[220, 79, 346, 290], [158, 168, 254, 298], [523, 276, 571, 327]]}"
95972077161,-1,-1,-1,{}
62942026119,-1,-1,-1,{}
98750965525,3,1,4,"{""0"": [[183, 0, 519, 484]]}"
74613542837,1,1,1,"{""0"": [[206, 123, 444, 326]]}"
74226681494,2,0,1,"{""0"": [[250, 34, 349, 164], [329, 158, 425, 279]]}"
64061908268,-1,-1,-1,{}
78674447282,4,1,1,"{""0"": [[320, 135, 500, 408], [120, 100, 292, 312]]}"
73733820229,3,0,1,"{""0"": [[128, 197, 533, 631]]}"
71605347632,4,1,1,"{""0"": [[213, 29, 503, 424]]}"
91738213320,3,1,5,"{""0"": [[228, 71, 370, 263]]}"
54477157332,4,1,1,"{""0"": [[297, 162, 370, 257]]}"
78792256832,-1,-1,-1,{}
57775925033,-1,-1,-1,{}
85132125882,-1,-1,-1,{}
58332403146,4,1,1,"{""0"": [[190, 187, 455, 509]]}"
93122905438,-1,-1,-1,{}
98732660152,3,0,3,"{""0"": [[152, 117, 373, 431]]}"
53338882273,-1,-1,-1,{}
73269646425,3,1,1,"{""0"": [[188, 10, 245, 97]]}"
87682324782,2,1,1,"{""0"": [[185, 200, 463, 605]]}"
93097608110,1,0,1,"{""0"": [[226, 327, 424, 581]]}"
87053114572,-1,-1,-1,{}
84704341746,-1,-1,-1,{}
96827337385,3,0,5,"{""0"": [[220, 302, 306, 417]]}"
85419883834,-1,-1,-1,{}
101495331092,-1,-1,-1,{}
99193032947,-1,-1,-1,{}
63713347980,3,1,1,"{""0"": [[187, 94, 299, 221]]}"
97592533301,-1,-1,-1,{}
96158461080,0,0,2,"{""0"": [[401, 316, 477, 412]]}"
60634421012,2,1,1,"{""0"": [[233, 72, 447, 402]]}"
54929231953,-1,-1,-1,{}
61496447569,3,1,1,"{""0"": [[106, 101, 454, 568]]}"
99703775203,1,1,1,"{""0"": [[0, 15, 540, 527]]}"
95712797652,-1,-1,-1,{}
75358171828,-1,-1,-1,{}
71485338893,4,1,2,"{""0"": [[193, 121, 455, 452]]}"
98007789759,-1,-1,-1,{}
62768036107,3,1,1,"{""0"": [[203, 90, 378, 320]]}"
77992133257,1,1,1,"{""0"": [[294, 98, 510, 316]]}"
86990647663,2,0,3,"{""0"": [[129, 201, 372, 528]]}"
96767649339,-1,-1,-1,{}
93662291037,2,0,1,"{""0"": [[334, 166, 472, 354]]}"
59824298475,4,1,1,"{""0"": [[390, 103, 425, 159]]}"
61014296287,3,1,1,"{""0"": [[70, 119, 537, 632]]}"
67565384902,-1,-1,-1,{}
20317978358,3,1,4,"{""0"": [[151, 105, 475, 557]]}"
101393889434,-1,-1,-1,{}
85945160272,-1,-1,-1,{}
75232759225,2,1,1,"{""0"": [[212, 71, 496, 496]]}"
93308539001,-1,-1,-1,{}
67626986636,-1,-1,-1,{}
93019301490,1,0,2,"{""0"": [[269, 196, 310, 241]]}"
60573555699,-1,-1,-1,{}
64036541948,-1,-1,-1,{}
65673006691,-1,-1,-1,{}
65892753629,1,1,1,"{""0"": [[251, 155, 400, 352]]}"
96069788130,-1,-1,-1,{}
100700937293,-1,-1,-1,{}
84314947074,-1,-1,-1,{}
70555317075,2,0,3,"{""0"": [[168, 220, 465, 509]]}"
93652947419,4,1,1,"{""0"": [[425, 219, 529, 346], [266, 289, 348, 392]]}"
59007427182,-1,-1,-1,{}
78623163750,2,1,1,"{""0"": [[339, 92, 517, 338]]}"
64879076074,-1,-1,-1,{}
65077800539,3,1,1,"{""0"": [[74, 202, 293, 422]]}"
78201730277,-1,-1,-1,{}
67429526369,-1,-1,-1,{}
93256318253,-1,-1,-1,{}
62346160526,2,1,1,"{""0"": [[239, 71, 402, 306]]}"
71263678791,2,1,1,"{""0"": [[188, 170, 519, 640]]}"
88832438087,-1,-1,-1,{}
87707162588,4,1,5,"{""0"": [[210, 72, 324, 261]]}"
69631975730,3,1,0,"{""0"": [[281, 143, 387, 272]]}"
68740916801,2,0,1,"{""0"": [[291, 253, 340, 307], [87, 148, 138, 202], [198, 149, 225, 188], [179, 43, 247, 121]]}"
95883223037,3,0,1,"{""0"": [[145, 91, 298, 319], [359, 121, 517, 293]]}"
97226859783,4,1,5,"{""0"": [[296, 99, 441, 317]]}"
95496644238,0,0,1,"{""0"": [[100, 133, 446, 541]]}"
60304568701,1,0,4,"{""0"": [[128, 0, 533, 533]]}"
72337311274,-1,-1,-1,{}
73667158435,2,1,1,"{""0"": [[75, 108, 478, 617]]}"
101388149051,2,1,1,"{""0"": [[60, 104, 476, 640]]}"
100820874380,2,0,1,"{""0"": [[152, 145, 397, 484]]}"
96352976863,1,0,1,"{""0"": [[314, 19, 519, 258], [136, 341, 400, 606]]}"
62391745531,-1,-1,-1,{}
63863535800,-1,-1,-1,{}
52103897475,-1,-1,-1,{}
96810501102,3,1,1,"{""0"": [[212, 98, 433, 417]]}"
61713432859,2,0,1,"{""0"": [[5, 8, 383, 383]]}"
98766254445,4,1,5,"{""0"": [[245, 59, 422, 301]]}"
94712005498,3,1,1,"{""0"": [[89, 20, 118, 59]]}"
96374023843,3,0,2,"{""0"": [[242, 28, 419, 293]]}"
21365007130,3,1,1,"{""0"": [[369, 143, 399, 182]]}"
75731084464,2,1,1,"{""0"": [[280, 135, 585, 533]]}"
84698614865,-1,-1,-1,{}
73885688773,-1,-1,-1,{}
70096925471,-1,-1,-1,{}
101559190134,3,1,5,"{""0"": [[349, 10, 454, 150], [167, 58, 249, 180]]}"
66459004615,2,1,3,"{""0"": [[263, 129, 384, 325]]}"
95879814047,1,0,1,"{""0"": [[125, 9, 254, 161], [293, 143, 429, 311]]}"
95311274846,3,1,5,"{""0"": [[217, 3, 338, 170]]}"
98919621365,1,0,5,"{""0"": [[289, 27, 332, 74], [226, 557, 249, 597], [346, 539, 372, 583], [553, 543, 583, 581]]}"
99999101425,-1,-1,-1,{}
71491422890,-1,-1,-1,{}
82038073672,-1,-1,-1,{}
